station_id,hora,ocupacion_historica_estacion_hora
64,8,0.4285714286
64,0,0.2
65,14,0.18322690504666664
65,15,0.13716475095666666
65,16,0.18352490421
65,17,0.17326521924666669
65,18,0.09280544911333333
65,19,0.08298059965666667
65,20,0.1298941799
65,21,0.15299823633333334
65,22,0.23518518516666667
65,23,0.2458553792
65,5,0.085714285715
65,6,0.102380952365
65,7,0.070238095215
65,8,0.011904761903333333
65,9,0.0
65,10,0.13333333335
65,11,0.13518518517
65,12,0.262962963
65,13,0.29259259260000003
65,0,0.1923076923
67,5,0.3157894737
68,21,0.25
69,13,0.3235294118
70,21,0.1666666667
71,5,0.4482758621
71,9,0.4827586207
71,11,0.3571428571
71,21,0.4333333333
71,0,0.16834733893249998
71,8,0.25
75,0,0.21052631575
75,6,0.29239766081
75,7,0.24853801169
75,8,0.25341130603333334
75,10,0.21381578948
75,12,0.17171052631
75,13,0.1184210526375
75,14,0.13523391812500002
75,15,0.1059941520525
75,16,0.0131578947375
75,17,0.0394736842125
75,18,0.065789473675
75,19,0.065789473675
75,20,0.0804093567125
75,22,0.13304093565
75,23,0.11915204676499999
75,5,0.339912280675
75,9,0.057565789475000004
75,11,0.2886996904
75,21,0.07017543858333333
76,14,0.24379324377142858
76,15,0.19142043141428572
76,16,0.20770044768571427
76,17,0.14199226699285714
76,18,0.12474562474571428
76,19,0.14082214081714287
76,20,0.21305657305714285
76,21,0.21081671415
76,22,0.21222629223714287
76,23,0.16966218966
76,0,0.21177587843333334
76,5,0.16952516617833333
76,6,0.18826210824285713
76,7,0.1884981684942857
76,8,0.31476733141666663
76,9,0.47515669515285713
76,10,0.41260887260571427
76,11,0.3103215303085714
76,12,0.2141636141557143
76,13,0.145536562205
77,14,0.16020799125166665
77,15,0.09857690202666668
77,16,0.05892172959666667
77,17,0.14500547346166667
77,18,0.15454296661666667
77,19,0.17660250562666668
77,20,0.09797634251333333
77,21,0.10697203241833332
77,22,0.10411877393333334
77,23,0.064244663395
77,5,0.25147783252
77,6,0.26139162562499996
77,7,0.183189655175
77,8,0.15753877031000002
77,9,0.1768929763125
77,10,0.11790878755
77,11,0.11149425287749999
77,12,0.10316091953249999
77,13,0.09233606124499999
77,0,0.0
78,5,0.2272727273
78,21,0.5238095238
78,8,0.5238095238
78,13,0.1304347826
78,0,0.05263157895
79,9,0.2068965517
79,11,0.1379310345
79,21,0.4193548387
80,9,0.45
80,11,0.4
80,21,0.45
82,14,0.6515151515
82,15,0.6304347826
82,16,0.9855072463666668
82,17,0.7108225108333333
82,18,0.6766666666666667
82,19,0.6335717422666667
82,20,0.3271221532
82,21,0.2736291486566667
82,22,0.11814574314
82,23,0.07467532467333333
82,5,0.19507575755
82,6,0.2840909091
82,7,0.2005928854
82,8,0.08712121212
82,9,0.160714285715
82,10,0.61801242235
82,11,0.7722567288
82,12,0.8095238095
82,13,0.8269230769
84,21,0.015625
85,13,0.0
85,5,0.0
85,9,0.8333333333499999
85,11,0.7272727273
86,13,0.19444444444
86,21,0.24553396683285714
86,0,0.2724010590875
86,8,0.24615384616
86,14,0.07834520417
86,15,0.12283950617333335
86,16,0.17873456789666667
86,17,0.18154320989500003
86,18,0.20756172840499998
86,19,0.26704240473333335
86,20,0.23557434246166667
86,22,0.21990740741
86,23,0.22530864198333334
86,5,0.3998397436
86,6,0.39903846155
86,7,0.41137123745
86,9,0.2469806763175
86,10,0.1504629629575
86,11,0.15814814815
86,12,0.2522222222
87,14,0.17068896853333335
87,15,0.0795300677
87,16,0.13647949023333333
87,17,0.19362803666666664
87,18,0.08237072531333332
87,19,0.1752136752333333
87,20,0.04615384615333334
87,21,0.02222222222
87,22,0.060493827143333324
87,23,0.04729672200666666
87,5,0.07081280786
87,6,0.05357142855
87,7,0.07142857143
87,8,0.1403940887
87,9,0.19873271885
87,10,0.12777777776500002
87,11,0.247619047635
87,12,0.195238095215
87,13,0.12777777776500002
88,9,0.6315789474
88,11,1.0
89,14,0.34550264550000004
89,15,0.3880880881
89,16,0.30398970396999997
89,17,0.3526383526333334
89,18,0.30553410553666666
89,19,0.17519792521333333
89,20,0.16782290311
89,21,0.15056968733666667
89,22,0.17777888184
89,23,0.15694554850666667
89,5,0.2204391892
89,6,0.2516891892
89,7,0.2652027027
89,8,0.29222972975
89,9,0.4152921303666666
89,10,0.3745777027
89,11,0.26262626263333333
89,12,0.3169191919
89,13,0.3153153153
90,13,0.173076923075
90,14,0.1835748792
90,15,0.08695652172333335
90,16,0.08695652173666667
90,17,0.10144927536666666
90,18,0.06744704571333333
90,19,0.04413702239666667
90,20,0.028985507246666667
90,21,0.14569609134333333
90,22,0.11599692577333333
90,23,0.10084541062333334
90,5,0.2878787879
90,6,0.24242424245
90,7,0.17613636365000002
90,8,0.178030303015
90,9,0.04545454546666666
90,10,0.08901515153499999
90,11,0.10479797979333334
90,12,0.145833333315
93,21,0.2424242424
94,21,0.0
95,14,0.0689245395
95,15,0.030005941773333333
95,16,0.09952465833333334
95,17,0.09863339273666666
95,18,0.18627450983666663
95,19,0.22498743086999998
95,20,0.18079922029999998
95,21,0.2922922922666667
95,22,0.21895424836666666
95,23,0.25596016186666665
95,5,0.14411764706000002
95,6,0.14411764706000002
95,7,0.15840336136
95,8,0.24249084249999997
95,9,0.136996337
95,10,0.11601307188
95,11,0.2026143791
95,12,0.18949579835
95,13,0.161764705905
96,5,0.0
96,21,0.1351351351
97,21,0.1627906977
97,13,0.05263157895
98,5,0.5
99,14,0.4046789050642857
99,15,0.4858835400142857
99,16,0.4726898414857143
99,17,0.5053640595
99,18,0.47884321193
99,19,0.4808270676657143
99,20,0.46421247925
99,21,0.47617420172857144
99,22,0.46287797415
99,23,0.43569801125714286
99,5,0.29478620795000005
